dataset,index,baseline,target,ratio,lo,hi,half_width_pct,cv_base_pct,cv_idx_pct,dof,excludes_parity,ms_baseline,ms_index
msturing10m,IVFFlat,HNSW32,0.95,0.060115736858288485,0.060082574801768575,0.060148917218318124,0.05517890989670354,0.010600714898917075,0.02810250205163314,2.55787255688481,True,0.12150134514099749,2.021123777080434
msturing10m,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
msturing10m,OPQ-IVFPQ+SQ8,HNSW32,0.95,,,,,,,,,,
msturing10m,SuCo,HNSW32,0.99,,,,,,,,,,
msturing10m,SHG,HNSW48,0.99,0.8816366529004561,0.8790086806351167,0.8842724820145157,0.29852441831234156,0.028853983666815648,0.11664666115021614,2.2438394528699885,True,0.8560463717087976,0.9709741182975207
msturing10m,CSPG,HNSW32,0.99,,,,,,,,,,
msturing10m,HNSW48,HNSW32,0.99,,,,,,,,,,
msturing10m,IVFFlat,HNSW32,0.99,,,,,,,,,,
msturing10m,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
msturing10m,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
openai1m,SuCo,HNSW32,0.8,0.04915383318203142,0.049057621981666986,0.04925023307060987,0.1959268244956465,0.04625710905236109,0.09609446872324708,2.8796419890050977,True,0.03918243333333333,0.7971389166787665
openai1m,SHG,HNSW48,0.8,0.977448273102013,0.9758658598090589,0.9790332523540121,0.16202353782370227,0.06717793153053012,0.07554353789716994,3.9461396008842615,True,0.0537317,0.054971400000000004
openai1m,CSPG,HNSW32,0.8,0.7969654276524539,0.790367752662094,0.8036181774040648,0.8313048648171183,0.04625710905236109,0.33140166481388106,2.0779009544363016,True,0.03918243333333333,0.049164533333333336
openai1m,HNSW48,HNSW32,0.8,0.7292237791347255,0.7282711335593853,0.7301776708580322,0.13072374716778362,0.04625710905236109,0.06717793153053012,3.548447516245606,True,0.03918243333333333,0.0537317
openai1m,IVFFlat,HNSW32,0.8,0.5559871282830695,0.5524535053206217,0.5595433531316861,0.6375910025973501,0.04625710905236109,0.2524393688138046,2.1341570308054747,True,0.03918243333333333,0.07047363390287768
openai1m,OPQ-IVFPQ,HNSW32,0.8,,,,,,,,,,
openai1m,OPQ-IVFPQ+SQ8,HNSW32,0.8,2.2394310359158687,2.208927028350265,2.270356286223139,1.371537164745758,0.04625710905236109,0.5501147738364065,2.0282806012040147,True,0.03918243333333333,0.017496601906880665
openai1m,SuCo,HNSW32,0.9,0.025503781121648642,0.025414815164438564,0.025593058509081255,0.34944493875731775,0.04625710905236109,0.13283523673588407,2.478025031199595,True,0.03918243333333333,1.5363382059483601
openai1m,SHG,HNSW48,0.9,0.977448273102013,0.9758658598090589,0.9790332523540121,0.16202353782370227,0.06717793153053012,0.07554353789716994,3.9461396008842615,True,0.0537317,0.054971400000000004
openai1m,CSPG,HNSW32,0.9,0.7969654276524539,0.790367752662094,0.8036181774040648,0.8313048648171183,0.04625710905236109,0.33140166481388106,2.0779009544363016,True,0.03918243333333333,0.049164533333333336
openai1m,HNSW48,HNSW32,0.9,0.7292237791347255,0.7282711335593853,0.7301776708580322,0.13072374716778362,0.04625710905236109,0.06717793153053012,3.548447516245606,True,0.03918243333333333,0.0537317
openai1m,IVFFlat,HNSW32,0.9,0.16956839650186076,0.16872849814978688,0.17041247570808526,0.49654817555578634,0.04625710905236109,0.19444415975721052,2.225651595464812,True,0.03918243333333333,0.23107155662053666
openai1m,OPQ-IVFPQ,HNSW32,0.9,,,,,,,,,,
openai1m,OPQ-IVFPQ+SQ8,HNSW32,0.9,1.0912685722358568,1.0641179131663183,1.1191119724751373,2.5197307385176413,0.04625710905236109,1.0130834731177718,2.0083392043568082,True,0.03918243333333333,0.035905398845175206
openai1m,SuCo,HNSW32,0.95,0.013598748718986071,0.013565077041761749,0.013632503977147206,0.24791595454410534,0.04625710905236109,0.12677175338968805,2.523288115251357,True,0.03918243333333333,2.881326373699976
openai1m,SHG,HNSW48,0.95,0.977448273102013,0.9758658598090589,0.9790332523540121,0.16202353782370227,0.06717793153053012,0.07554353789716994,3.9461396008842615,True,0.0537317,0.054971400000000004
openai1m,CSPG,HNSW32,0.95,0.7969654276524539,0.790367752662094,0.8036181774040648,0.8313048648171183,0.04625710905236109,0.33140166481388106,2.0779009544363016,True,0.03918243333333333,0.049164533333333336
openai1m,HNSW48,HNSW32,0.95,0.7292237791347255,0.7282711335593853,0.7301776708580322,0.13072374716778362,0.04625710905236109,0.06717793153053012,3.548447516245606,True,0.03918243333333333,0.0537317
openai1m,IVFFlat,HNSW32,0.95,0.06526107288192333,0.06479772715544795,0.06572773183050801,0.7125263453320146,0.04625710905236109,0.2830500270663514,2.106753199453702,True,0.03918243333333333,0.6003951759148366
openai1m,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
openai1m,OPQ-IVFPQ+SQ8,HNSW32,0.95,0.2682898605518845,0.26768992232192,0.26889114334453046,0.22386627286985003,0.04625710905236109,0.11273548875473507,2.6548728139141113,True,0.03918243333333333,0.1460451515116273
openai1m,SuCo,HNSW32,0.99,0.018449732979992233,0.018423045888764037,0.01847645872936863,0.14475234048784205,0.055411126118271176,0.07132081631119028,3.769678986341881,True,0.15296349666666753,8.290824416404748
openai1m,SHG,HNSW48,0.99,1.0160773670251975,1.0149983893062886,1.017157491734023,0.10624695017346908,0.054161382085013685,0.02027850719892118,2.54992178194361,True,0.33601870975609743,0.33070189402985156
openai1m,CSPG,HNSW32,0.99,1.1001900161549927,1.0985985751516039,1.1017837625359093,0.14475623926479422,0.055411126118271176,0.018019690030742663,2.41834100475581,True,0.15296349666666753,0.13903370728744946
openai1m,HNSW48,HNSW32,0.99,0.45522315343005043,0.4546581795239786,0.4557888293921479,0.12418633143437348,0.055411126118271176,0.054161382085013685,3.997920207226473,True,0.15296349666666753,0.33601870975609743
openai1m,IVFFlat,HNSW32,0.99,0.05491824746292029,0.05483706259028564,0.054999552527688386,0.1479380214312715,0.055411126118271176,0.07382172416192456,3.7106346154175647,True,0.15296349666666753,2.7852945739017883
openai1m,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
openai1m,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
sift10m,SuCo,HNSW32,0.8,0.0018169609513554795,0.001167372461303428,0.00282801522923069,45.69836150546874,0.21393492671046896,17.80667008816042,2.0005773749568054,True,0.01023436881741647,5.632685066666667
sift10m,SHG,HNSW48,0.8,0.6892331038287335,0.6884317084563591,0.690035432096172,0.11634116461499633,0.04908227792371087,0.05348066707996033,3.970895587395848,True,0.011760694656339813,0.017063450073724565
sift10m,CSPG,HNSW32,0.8,0.7029904025445538,0.6974278739573644,0.7085972966144529,0.7944221298512425,0.21393492671046896,0.3757926928724043,3.1731424149805867,True,0.01023436881741647,0.014558333627844715
sift10m,HNSW48,HNSW32,0.8,0.8702180539904971,0.8654857118744574,0.8749762718218675,0.5452978080545398,0.21393492671046896,0.04908227792371087,2.209963807119955,True,0.01023436881741647,0.011760694656339813
sift10m,IVFFlat,HNSW32,0.8,0.1708094284018366,0.1700382307635846,0.17158412375818752,0.45251980791310314,0.21393492671046896,0.12208406950593662,3.1777143864258504,True,0.01023436881741647,0.0599168846425718
sift10m,OPQ-IVFPQ,HNSW32,0.8,,,,,,,,,,
sift10m,OPQ-IVFPQ+SQ8,HNSW32,0.8,0.52032295541389,0.5171396323944343,0.5235258738091618,0.613680537085628,0.21393492671046896,0.31755498262103526,3.5053620692182172,True,0.01023436881741647,0.019669262543443925
sift10m,SuCo,HNSW32,0.9,0.00300106504809678,0.0019241086987807174,0.00468081217480871,45.928752490324115,1.748048818944055,17.80667008816042,2.03854440529716,True,0.016904054280510016,5.632685066666667
sift10m,SHG,HNSW48,0.9,0.7090492278216766,0.7067361997093826,0.711369826083979,0.32674927161487244,0.09490324551037273,0.15042265022812817,3.3744255418035176,True,0.019221585756370608,0.027108958027389277
sift10m,CSPG,HNSW32,0.9,0.6948382936717679,0.6652084707013539,0.7257878929948979,4.35924608972119,1.748048818944055,0.14600607784113093,2.0279044591322886,True,0.016904054280510016,0.024328040688694774
sift10m,HNSW48,HNSW32,0.9,0.8794307865524315,0.8420029061585184,0.9185223740672287,4.350511096426589,1.748048818944055,0.09490324551037273,2.0117899301776414,True,0.016904054280510016,0.019221585756370608
sift10m,IVFFlat,HNSW32,0.9,0.13477481928592927,0.12896823484720815,0.1408428357190011,4.405348467431662,1.748048818944055,0.2944533603225109,2.1134060946769146,True,0.016904054280510016,0.1254244254978187
sift10m,OPQ-IVFPQ,HNSW32,0.9,,,,,,,,,,
sift10m,OPQ-IVFPQ+SQ8,HNSW32,0.9,0.4103162911355264,0.39281290778181294,0.4285996092183635,4.360867726883685,1.748048818944055,0.15364254018103926,2.0308993907310255,True,0.016904054280510016,0.04119761911897047
sift10m,SuCo,HNSW32,0.95,0.004636296396512832,0.0029770384512793394,0.007220344858858172,45.761811203123415,0.15951012751619126,17.83046819368593,2.0003201186810613,True,0.02612384683740784,5.634636917746839
sift10m,SHG,HNSW48,0.95,0.7292304752137293,0.7063771137734342,0.7528232096021805,3.1845964621221796,1.2810167843283473,0.04036435530642269,2.0039714213286497,True,0.02899393161290323,0.03975962689217758
sift10m,CSPG,HNSW32,0.95,0.6662282380618217,0.664136081669417,0.6683269851492528,0.3145246058638971,0.15951012751619126,0.062188345546920314,2.5942672342308457,True,0.02612384683740784,0.03921155745875742
sift10m,HNSW48,HNSW32,0.95,0.901010845517132,0.872573364033767,0.9303751148059123,3.2076057163868112,0.15951012751619126,1.2810167843283473,2.062004396382898,True,0.02612384683740784,0.02899393161290323
sift10m,IVFFlat,HNSW32,0.95,0.11364404454102389,0.11323364523086203,0.11405593128536168,0.361781410464854,0.15951012751619126,0.1597181623833887,3.999993205016709,True,0.02612384683740784,0.22987431451348514
sift10m,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
sift10m,OPQ-IVFPQ+SQ8,HNSW32,0.95,0.31298574253222644,0.3117149402450835,0.31426172563762506,0.4068532598221023,0.15951012751619126,0.03709563981843078,2.215705245009027,True,0.02612384683740784,0.08346657143565576
sift10m,SuCo,HNSW32,0.99,0.011059776079764548,0.0070277100538664325,0.017405192587197884,46.91542784631305,0.06006823058785531,18.252401353570868,2.0000433221149025,True,0.06270245629984056,5.669414628978224
sift10m,SHG,HNSW48,0.99,0.7454798545866858,0.7452202970501445,0.7457395025261792,0.03482357523413831,0.01570915902751733,0.01501056016753272,3.9917511077953383,True,0.06858677681159425,0.09200352818336134
sift10m,CSPG,HNSW32,0.99,0.6008398419751947,0.5995076191589387,0.602175025250293,0.22197313701647123,0.06006823058785531,0.10483671976163023,3.18541527714861,True,0.06270245629984056,0.104358020090201
sift10m,HNSW48,HNSW32,0.99,0.9142061956356727,0.9127971324220916,0.9156174339866083,0.154248657358732,0.06006823058785531,0.01570915902751733,2.272301116718032,True,0.06270245629984056,0.06858677681159425
sift10m,IVFFlat,HNSW32,0.99,0.11051984444891194,0.11037650004869291,0.11066337500847707,0.1297843664251491,0.06006823058785531,0.03718269978767995,3.3364632147901374,True,0.06270245629984056,0.5673411559027747
sift10m,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
sift10m,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
sift1m,SuCo,HNSW32,0.8,0.03878272399025335,0.038602424472557004,0.038963865629047675,0.4659821684798455,0.22334214969005503,0.12022738894648231,3.069319910060149,True,0.005437206502357281,0.1401966118657299
sift1m,SHG,HNSW48,0.8,0.6958419290956885,0.6906597711032956,0.7010629698529126,0.747526005161615,0.38216499201864457,0.139691568401449,2.5250662595485034,True,0.007296899999999999,0.010486433333333335
sift1m,CSPG,HNSW32,0.8,0.7048361697689421,0.6982727180938892,0.7114613149582545,0.9355788926587507,0.22334214969005503,0.45766583846802555,2.9014611215775683,True,0.005437206502357281,0.007714142286624839
sift1m,HNSW48,HNSW32,0.8,0.7451392375333746,0.7391044106148422,0.7512233391354478,0.8131989237825356,0.22334214969005503,0.38216499201864457,3.223441154587291,True,0.005437206502357281,0.007296899999999999
sift1m,IVFFlat,HNSW32,0.8,0.49912652288341564,0.49350315216933044,0.50481397079346,1.1330612685925654,0.22334214969005503,0.5748832767064,2.59028203693237,True,0.005437206502357281,0.010893443351691583
sift1m,OPQ-IVFPQ,HNSW32,0.8,,,,,,,,,,
sift1m,OPQ-IVFPQ+SQ8,HNSW32,0.8,0.8206672679375191,0.7982140558866467,0.8437520733907922,2.774450699038507,0.22334214969005503,1.0940696083350474,2.166401761678004,True,0.005437206502357281,0.006625348316890882
sift1m,SuCo,HNSW32,0.9,0.05322863328961797,0.05315624468445005,0.05330112047417557,0.13608821114872982,0.030575780785869942,0.06747191123604061,2.788188187139328,True,0.008554174750456913,0.16070626318570855
sift1m,SHG,HNSW48,0.9,0.7078801490742546,0.7069875582536177,0.7087738668148262,0.1261730932520584,0.04811991307666755,0.06230538207715736,3.759807759783968,True,0.009575344273082464,0.013526787388521666
sift1m,CSPG,HNSW32,0.9,0.7038538790037671,0.7015209370756776,0.7061945792434794,0.33200372316032495,0.030575780785869942,0.13009364923699449,2.2202823815104553,True,0.008554174750456913,0.012153338932456363
sift1m,HNSW48,HNSW32,0.9,0.8933542759923326,0.8924190758818238,0.8942904561348359,0.1047389766469426,0.030575780785869942,0.04811991307666755,3.3886169337201753,True,0.008554174750456913,0.009575344273082464
sift1m,IVFFlat,HNSW32,0.9,0.3862235614912974,0.3845542466000525,0.38790012272614854,0.43315277208579095,0.030575780785869942,0.17165090681552278,2.1267902589880947,True,0.008554174750456913,0.022148246775591036
sift1m,OPQ-IVFPQ,HNSW32,0.9,,,,,,,,,,
sift1m,OPQ-IVFPQ+SQ8,HNSW32,0.9,0.6428667913589988,0.6355743565143137,0.6502428979337009,1.14086943178216,0.030575780785869942,0.45819568334157756,2.017811664450499,True,0.008554174750456913,0.013306294345013023
sift1m,SuCo,HNSW32,0.95,0.06623254141698459,0.06530852681487434,0.06716962939598074,1.4049759689797616,0.5619623678819108,0.0632863418889165,2.0507219172161752,True,0.012471576603773578,0.18829983474823123
sift1m,SHG,HNSW48,0.95,0.7176750961489172,0.7168018138181841,0.7185494424027802,0.12175625112073436,0.05637802988010741,0.03484151718367013,3.3332180164160015,True,0.0142136031695721,0.01980506672983785
sift1m,CSPG,HNSW32,0.95,0.6814001251488065,0.6717323644767877,0.6912070269451097,1.429018116489854,0.5619623678819108,0.12265079667220613,2.19010867368508,True,0.012471576603773578,0.01830286808510637
sift1m,HNSW48,HNSW32,0.95,0.8774394820922129,0.8652139861467227,0.8898377246108126,1.4031587913832924,0.5619623678819108,0.05637802988010741,2.0402551382756005,True,0.012471576603773578,0.0142136031695721
sift1m,IVFFlat,HNSW32,0.95,0.313785083890411,0.3093885448192967,0.31824409959851624,1.411086000237085,0.5619623678819108,0.08241728747688777,2.0859966000748664,True,0.012471576603773578,0.03974560055292258
sift1m,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
sift1m,OPQ-IVFPQ+SQ8,HNSW32,0.95,0.4919518249140085,0.48662362451355823,0.49733836551431193,1.0890030749074466,0.5619623678819108,0.38191556248737984,3.5226613061568877,True,0.012471576603773578,0.025351215245422793
sift1m,SuCo,HNSW32,0.99,0.09049403216960544,0.09038051621236945,0.09060769070040803,0.12551904395905586,0.014679437867882726,0.04834460860906943,2.365684554839488,True,0.026495742159008,0.2927899390022674
sift1m,SHG,HNSW48,0.99,0.7340602350022567,0.7330994652693273,0.7350222638801226,0.1309700838643943,0.01451704093666858,0.050680104148896475,2.326007207104364,True,0.028548389570119723,0.03889107216117211
sift1m,CSPG,HNSW32,0.99,0.6625619415909181,0.6612659191347269,0.6638605041359879,0.19579942933569025,0.014679437867882726,0.0774343365911507,2.1435658467091327,True,0.026495742159008,0.039989834151034166
sift1m,HNSW48,HNSW32,0.99,0.9280993624501981,0.927792316299829,0.928406510215268,0.03308880171071127,0.014679437867882726,0.01451704093666858,3.9995050810828583,True,0.026495742159008,0.028548389570119723
sift1m,IVFFlat,HNSW32,0.99,0.28841354373433636,0.2861235683868278,0.2907218467824316,0.7971675560145344,0.014679437867882726,0.3205378732545666,2.0083891552014355,True,0.026495742159008,0.09186719117259547
sift1m,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
sift1m,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
spacev10m,SuCo,HNSW32,0.8,0.001265715254120133,0.0012628522311540799,0.001268584767869749,0.22645443740243648,0.10531247757517108,0.09419705040686907,3.9512441264380787,True,0.008633288448252148,6.820877302496929
spacev10m,SHG,HNSW48,0.8,0.6460972629317088,0.6455433605117927,0.6466516406223961,0.08576728104174927,0.04094121478329386,0.022435532346073195,3.1018277833270593,True,0.009404280694508415,0.014555518548145326
spacev10m,CSPG,HNSW32,0.8,0.8474979084957228,0.8451387628248613,0.8498636395565122,0.2787544774026272,0.10531247757517108,0.138416940420321,3.7343246592516306,True,0.008633288448252148,0.010186796169887798
spacev10m,HNSW48,HNSW32,0.8,0.9180168828109858,0.9161132539148286,0.9199244673348549,0.20757861273511202,0.10531247757517108,0.04094121478329386,2.591035358649204,True,0.008633288448252148,0.009404280694508415
spacev10m,IVFFlat,HNSW32,0.8,0.14735854195642842,0.14696623252403873,0.14775189861366766,0.2665831512710144,0.10531247757517108,0.02058457962979634,2.152598716345121,True,0.008633288448252148,0.058586956233625566
spacev10m,OPQ-IVFPQ,HNSW32,0.8,,,,,,,,,,
spacev10m,OPQ-IVFPQ+SQ8,HNSW32,0.8,0.3287433665871399,0.32694980951333646,0.3305467626236323,0.547076150560501,0.10531247757517108,0.2785435615095442,2.5603361140175025,True,0.008633288448252148,0.026261483350611504
spacev10m,SuCo,HNSW32,0.9,0.0029360817242921238,0.0029304388481916016,0.002941735466359259,0.19237574475861816,0.04574087645577452,0.09419705040686907,2.893501500394225,True,0.020026653191500193,6.820877302496929
spacev10m,SHG,HNSW48,0.9,0.7138895309029023,0.7126209896484756,0.7151603302958591,0.17785249239975634,0.08239192376893525,0.05083055394221194,3.329800370311641,True,0.019204223140112744,0.02690083312445263
spacev10m,CSPG,HNSW32,0.9,0.9267913669588028,0.9255765280736535,0.928007800345835,0.1311661048462001,0.04574087645577452,0.06786358808295395,3.5062972020530703,True,0.020026653191500193,0.021608588411020885
spacev10m,HNSW48,HNSW32,0.9,1.0428254788223952,1.0410216395294654,1.0446324437335361,0.17312600609587445,0.04574087645577452,0.08239192376893525,3.125872958959195,True,0.020026653191500193,0.019204223140112744
spacev10m,IVFFlat,HNSW32,0.9,0.09377442645676219,0.09368304876006017,0.09386589328253894,0.09749167730877915,0.04574087645577452,0.04009868748598912,3.9326220315520724,True,0.020026653191500193,0.21356199070686022
spacev10m,OPQ-IVFPQ,HNSW32,0.9,,,,,,,,,,
spacev10m,OPQ-IVFPQ+SQ8,HNSW32,0.9,0.17083021346697183,0.17055102179774387,0.1711098621723837,0.1635660236261046,0.04574087645577452,0.07638542390391495,3.2709115621155953,True,0.020026653191500193,0.11723133036634721
spacev10m,SuCo,HNSW32,0.95,0.007590157524080778,0.0075760610617664585,0.007604280215097342,0.1858930677087666,0.02204883890967671,0.07150364424249767,2.3769347272503687,True,0.05182361186682861,6.827738647374755
spacev10m,SHG,HNSW48,0.95,0.747004799837455,0.7432432082871203,0.7507854289932919,0.5048308061616715,0.026399632467196506,0.201482310452746,2.0686521150273927,True,0.04112200988536439,0.05504919097482688
spacev10m,CSPG,HNSW32,0.95,0.8892753593638396,0.887491595436274,0.8910627084676094,0.2007878096324438,0.02204883890967671,0.07775568321126572,2.319571606465082,True,0.05182361186682861,0.05827622605432544
spacev10m,HNSW48,HNSW32,0.95,1.2602402463132765,1.2595456991914038,1.260935176426973,0.05512747429047528,0.02204883890967671,0.026399632467196506,3.876931122075551,True,0.05182361186682861,0.04112200988536439
spacev10m,IVFFlat,HNSW32,0.95,0.07981683066684073,0.0797727193445129,0.07986096638107562,0.055280970082031984,0.02204883890967671,0.026524292993878103,3.8707604248672753,True,0.05182361186682861,0.6492817546607789
spacev10m,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
spacev10m,OPQ-IVFPQ+SQ8,HNSW32,0.95,0.09791960672464298,0.09782323343291277,0.09801607496121434,0.09846931311920637,0.02204883890967671,0.04885450240267779,2.7822902201794997,True,0.05182361186682861,0.5292465278436049
spacev10m,SuCo,HNSW32,0.99,,,,,,,,,,
spacev10m,SHG,HNSW48,0.99,0.8639485681821636,0.8622687467481595,0.8656316621458295,0.19462474512493286,0.07665307460412635,0.016172834670531367,2.1777106108622997,True,0.3885565174876067,0.44974496376001816
spacev10m,CSPG,HNSW32,0.99,,,,,,,,,,
spacev10m,HNSW48,HNSW32,0.99,,,,,,,,,,
spacev10m,IVFFlat,HNSW32,0.99,,,,,,,,,,
spacev10m,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
spacev10m,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
uqv,SuCo,HNSW32,0.8,0.04547747483699362,0.04545421322482606,0.0455007483535054,0.05116283263982412,0.0263374624409785,0.018038253750437473,3.5379086631401098,True,0.008374411392405067,0.18414415977188137
uqv,SHG,HNSW48,0.8,1.1137706496467068,1.1080262771743876,1.1195448028343216,0.5170959417716597,0.24142665481839967,0.14469841445058107,3.2726498531495563,True,0.007864502247191025,0.007061150560652394
uqv,CSPG,HNSW32,0.8,0.8316051221638809,0.8285943336612532,0.8346268506971597,0.36270321545215645,0.0263374624409785,0.1436003137328489,2.1344020595643265,True,0.008374411392405067,0.01007017774327123
uqv,HNSW48,HNSW32,0.8,1.0648367982088334,1.0584315129212378,1.0712808462119328,0.603347541722302,0.0263374624409785,0.24142665481839967,2.047596597898964,True,0.008374411392405067,0.007864502247191025
uqv,IVFFlat,HNSW32,0.8,0.7785960467609071,0.7465892564522585,0.8119749899863147,4.198951035397113,0.0263374624409785,1.6894672976049214,2.0009720939602653,True,0.008374411392405067,0.01075578462958302
uqv,OPQ-IVFPQ,HNSW32,0.8,0.3610661610392084,0.356367300677082,0.3658269779519522,1.3099645294429778,0.0263374624409785,0.5266158573845987,2.0100050040332125,True,0.008374411392405067,0.023193564770240777
uqv,OPQ-IVFPQ+SQ8,HNSW32,0.8,,,,,,,,,,
uqv,SuCo,HNSW32,0.9,,,,,,,,,,
uqv,SHG,HNSW48,0.9,,,,,,,,,,
uqv,CSPG,HNSW32,0.9,,,,,,,,,,
uqv,HNSW48,HNSW32,0.9,,,,,,,,,,
uqv,IVFFlat,HNSW32,0.9,,,,,,,,,,
uqv,OPQ-IVFPQ,HNSW32,0.9,,,,,,,,,,
uqv,OPQ-IVFPQ+SQ8,HNSW32,0.9,,,,,,,,,,
uqv,SuCo,HNSW32,0.95,,,,,,,,,,
uqv,SHG,HNSW48,0.95,,,,,,,,,,
uqv,CSPG,HNSW32,0.95,,,,,,,,,,
uqv,HNSW48,HNSW32,0.95,,,,,,,,,,
uqv,IVFFlat,HNSW32,0.95,,,,,,,,,,
uqv,OPQ-IVFPQ,HNSW32,0.95,,,,,,,,,,
uqv,OPQ-IVFPQ+SQ8,HNSW32,0.95,,,,,,,,,,
uqv,SuCo,HNSW32,0.99,,,,,,,,,,
uqv,SHG,HNSW48,0.99,,,,,,,,,,
uqv,CSPG,HNSW32,0.99,,,,,,,,,,
uqv,HNSW48,HNSW32,0.99,,,,,,,,,,
uqv,IVFFlat,HNSW32,0.99,,,,,,,,,,
uqv,OPQ-IVFPQ,HNSW32,0.99,,,,,,,,,,
uqv,OPQ-IVFPQ+SQ8,HNSW32,0.99,,,,,,,,,,
